#ID,NAME,LIVELOC,JOB,WORKLOC,STATE
26864, Fuigeach, 131264, 1, 13, 0
26865, Cor, 131265, 2, 16, 0
26866, Fechoe, 131266, 3, 3, 0
26867, Ged, 131267, 2, 19, 0
26868, Lighpew, 131268, 2, 18, 0
26869, Few, 131269, 2, 18, 0
26870, Hotoe, 131270, 2, 16, 0
26871, Gang, 131271, 1, 13, 0
26872, Coanoosh, 131272, 1, 13, 0
26873, Por, 131273, 2, 16, 0
26874, Row, 131274, 2, 24, 0
26875, Sighdang, 131275, 2, 18, 0
26876, Kighth, 131276, 2, 21, 0
26877, Ceecay, 131277, 2, 24, 0
26878, Whuquew, 131278, 1, 13, 0
26879, Rausak, 131279, 4, 26, 0
26880, Mek, 131280, 2, 15, 0
26881, Cew, 131281, 2, 16, 0
26882, Pur, 131282, 2, 21, 0
26883, Hoath, 131283, 2, 20, 0
26884, Jing, 131284, 2, 18, 0
26885, Kur, 131285, 2, 20, 0
26886, Joie, 131286, 2, 18, 0
26887, Naud, 131287, 2, 23, 0
26888, Buit, 131288, 4, 28, 0
26889, Laie, 131289, 4, 28, 0
26890, Maik, 131290, 2, 15, 0
26891, Whenoa, 131291, 1, 13, 0
26892, Ha, 131292, 1, 13, 0
26893, Ceasai, 131293, 1, 13, 0
26894, Who, 131294, 4, 25, 0
26895, Doob, 131295, 2, 15, 0
26896, Hejang, 131296, 1, 13, 0
26897, Ca, 131297, 1, 13, 0
26898, Cuit, 131298, 2, 16, 0
26899, Keedar, 131299, 3, 23, 0
26900, Chauyou, 131300, 4, 25, 0
26901, Choibe, 131301, 1, 13, 0
26902, Loakoat, 131302, 2, 24, 0
26903, Raub, 131303, 2, 22, 0
26904, Rousath, 131304, 1, 13, 0
26905, Wheasay, 131305, 1, 13, 0
26906, Geath, 131306, 2, 19, 0
26907, Woa, 131307, 1, 13, 0
26908, Gek, 131308, 2, 19, 0
26909, Tir, 131309, 2, 20, 0
26910, Kuk, 131310, 2, 21, 0
26911, Toquor, 131311, 2, 18, 0
26912, Whick, 131312, 3, 22, 0
26913, Coolau, 131313, 1, 13, 0
26914, Derang, 131314, 3, 7, 0
26915, Leekighth, 131315, 1, 13, 0
26916, Goo, 131316, 4, 25, 0
26917, Rooch, 131317, 4, 28, 0
26918, Coogeng, 131318, 4, 29, 0
26919, Ding, 131319, 2, 15, 0
26920, Boawhang, 131320, 1, 13, 0
26921, Yeek, 131321, 2, 21, 0
26922, Whong, 131322, 2, 24, 0
26923, Poy, 131323, 1, 13, 0
26924, Naikich, 131324, 1, 13, 0
26925, Per, 131325, 3, 12, 0
26926, Jeedang, 131326, 1, 13, 0
26927, Wheeje, 131327, 1, 13, 0
26928, Kad, 131328, 2, 21, 0
26929, Saw, 131329, 2, 17, 0
26930, Teeyeng, 131330, 1, 13, 0
26931, Now, 131331, 2, 23, 0
26932, Gee, 131332, 1, 13, 0
26933, Righb, 131333, 2, 22, 0
26934, Kot, 131334, 2, 21, 0
26935, Fut, 131335, 2, 18, 0
26936, Quota, 131336, 1, 13, 0
26937, Ned, 131337, 2, 23, 0
26938, Reab, 131338, 2, 22, 0
26939, Quoad, 131339, 2, 23, 0
26940, Jighwing, 131340, 1, 13, 0
26941, Nar, 131341, 2, 20, 0
26942, Douhaick, 131342, 4, 26, 0
26943, Tui, 131343, 1, 13, 0
26944, Seawhee, 131344, 3, 0, 0
26945, Muish, 131345, 2, 15, 0
26946, Bay, 131346, 2, 20, 0
26947, Lou, 131347, 2, 16, 0
26948, Whed, 131348, 3, 14, 0
26949, Siyoa, 131349, 4, 25, 0
26950, Mick, 131350, 2, 21, 0
26951, Weecoath, 131351, 1, 13, 0
26952, Ruick, 131352, 2, 22, 0
26953, Meee, 131353, 4, 29, 0
26954, Queesh, 131354, 2, 23, 0
26955, Neahung, 131355, 4, 27, 0
26956, Moachey, 131356, 1, 13, 0
26957, Sick, 131357, 2, 22, 0
26958, Gaw, 131358, 2, 19, 0
26959, Tey, 131359, 2, 20, 0
26960, Rafang, 131360, 4, 26, 0
26961, Melang, 131361, 1, 13, 0
26962, Neesh, 131362, 4, 29, 0
26963, Tir, 131363, 2, 20, 0
26964, Chui, 131364, 3, 1, 0
26965, Jumong, 131365, 1, 13, 0
26966, Highnong, 131366, 3, 6, 0
26967, Sew, 131367, 3, 22, 0
26968, Cab, 131368, 2, 16, 0
26969, Suick, 131369, 2, 17, 0
26970, Cui, 131370, 1, 13, 0
26971, Meeth, 131371, 4, 29, 0
26972, Pedaw, 131372, 1, 13, 0
26973, Saiyui, 131373, 4, 25, 0
26974, Quai, 131374, 1, 13, 0
26975, Rood, 131375, 2, 22, 0
26976, Luichang, 131376, 4, 26, 0
26977, Mung, 131377, 2, 15, 0
26978, Fuich, 131378, 3, 20, 0
26979, Laguich, 131379, 1, 13, 0
26980, Chong, 131380, 2, 24, 0
26981, Dor, 131381, 2, 15, 0
26982, Peeceng, 131382, 4, 26, 0
26983, Whea, 131383, 2, 15, 0
26984, Buick, 131384, 2, 23, 0
26985, Lar, 131385, 4, 29, 0
26986, Nay, 131386, 3, 20, 0
26987, Tey, 131387, 3, 28, 0
26988, Bepighd, 131388, 4, 26, 0
26989, Yeecar, 131389, 1, 13, 0
26990, Yee, 131390, 1, 13, 0
26991, Haith, 131391, 2, 22, 0
26992, Loopauth, 131392, 1, 13, 0
26993, Cheesud, 131393, 1, 13, 0
26994, Wouhang, 131394, 1, 13, 0
26995, Foak, 131395, 2, 18, 0
26996, Teked, 131396, 1, 13, 0
26997, Wuish, 131397, 2, 22, 0
26998, Rorighb, 131398, 3, 3, 0
26999, Baib, 131399, 2, 19, 0
27000, Waut, 131400, 2, 22, 0
27001, Suwook, 131401, 3, 3, 0
27002, Whoiwar, 131402, 2, 18, 0
27003, Cu, 131403, 1, 13, 0
27004, Feeth, 131404, 3, 18, 0
27005, Yar, 131405, 2, 21, 0
27006, Ceenighth, 131406, 1, 13, 0
27007, Koth, 131407, 4, 28, 0
27008, Couhee, 131408, 2, 15, 0
27009, Toe, 131409, 3, 13, 0
27010, Dur, 131410, 3, 11, 0
27011, Kai, 131411, 1, 13, 0
27012, Quuch, 131412, 2, 23, 0
27013, Geek, 131413, 4, 28, 0
27014, Quow, 131414, 2, 23, 0
27015, Yighgaw, 131415, 4, 26, 0
27016, Purut, 131416, 1, 13, 0
27017, Bay, 131417, 1, 13, 0
27018, Seebaick, 131418, 1, 13, 0
27019, Teekir, 131419, 1, 13, 0
27020, Toulod, 131420, 2, 16, 0
27021, Cuik, 131421, 2, 16, 0
27022, Nighth, 131422, 2, 23, 0
27023, Geed, 131423, 4, 28, 0
27024, Yar, 131424, 1, 13, 0
27025, Kighfing, 131425, 1, 13, 0
27026, Poot, 131426, 2, 16, 0
27027, Chaik, 131427, 2, 24, 0
27028, Kau, 131428, 1, 13, 0
27029, Tur, 131429, 3, 23, 0
27030, Gang, 131430, 4, 27, 0
27031, Yow, 131431, 2, 20, 0
27032, Rung, 131432, 4, 27, 0
27033, Wush, 131433, 2, 22, 0
27034, Goak, 131434, 2, 19, 0
27035, Rash, 131435, 2, 22, 0
27036, Law, 131436, 4, 27, 0
27037, Quee, 131437, 1, 13, 0
27038, Yeesh, 131438, 4, 28, 0
27039, Geeth, 131439, 2, 19, 0
27040, Beek, 131440, 2, 19, 0
27041, Nighck, 131441, 2, 23, 0
27042, Yau, 131442, 4, 25, 0
27043, Por, 131443, 4, 27, 0
27044, Loob, 131444, 4, 28, 0
27045, Beereng, 131445, 4, 26, 0
27046, Wed, 131446, 3, 18, 0
27047, Dur, 131447, 2, 15, 0
27048, Whaw, 131448, 2, 24, 0
27049, Foufuch, 131449, 1, 13, 0
27050, Kighch, 131450, 3, 14, 0
27051, Push, 131451, 2, 23, 0
27052, Kir, 131452, 4, 27, 0
27053, Pooteng, 131453, 2, 18, 0
27054, Moi, 131454, 1, 13, 0
27055, Teng, 131455, 2, 20, 0
27056, Mighk, 131456, 2, 21, 0
27057, Gaub, 131457, 2, 19, 0
27058, Mukeet, 131458, 4, 26, 0
27059, Tir, 131459, 4, 27, 0
27060, Quoapong, 131460, 1, 13, 0
27061, Ney, 131461, 2, 23, 0
27062, Dougaw, 131462, 2, 24, 0
27063, Couqueng, 131463, 1, 13, 0
27064, Lighd, 131464, 2, 23, 0
27065, Tupow, 131465, 1, 13, 0
27066, Yed, 131466, 3, 9, 0
27067, Bee, 131467, 1, 13, 0
27068, Yesit, 131468, 4, 25, 0
27069, Suigea, 131469, 1, 13, 0
27070, Keawhoot, 131470, 1, 13, 0
27071, Quik, 131471, 2, 23, 0
27072, Nighth, 131472, 2, 23, 0
27073, Low, 131473, 2, 20, 0
27074, Mew, 131474, 2, 19, 0
27075, Doupay, 131475, 1, 13, 0
27076, Nob, 131476, 2, 22, 0
27077, Chaiwauch, 131477, 1, 13, 0
27078, Coule, 131478, 4, 25, 0
27079, Jighdoy, 131479, 4, 27, 0
27080, Fayoy, 131480, 1, 13, 0
27081, Ju, 131481, 1, 13, 0
27082, Dung, 131482, 1, 13, 0
27083, Hauch, 131483, 2, 20, 0
27084, Geed, 131484, 2, 22, 0
27085, Kau, 131485, 4, 25, 0
27086, Suit, 131486, 3, 23, 0
27087, Sighb, 131487, 2, 17, 0
27088, Peb, 131488, 2, 16, 0
27089, Moasui, 131489, 1, 13, 0
27090, Ho, 131490, 3, 2, 0
27091, Gooloob, 131491, 1, 13, 0
27092, Geee, 131492, 2, 19, 0
27093, Jeng, 131493, 4, 27, 0
27094, Meae, 131494, 4, 29, 0
27095, Jeemeek, 131495, 3, 23, 0
27096, Fighlui, 131496, 1, 13, 0
27097, Paue, 131497, 2, 16, 0
27098, Boijoo, 131498, 1, 13, 0
27099, Quiwoub, 131499, 4, 26, 0
27100, Whau, 131500, 1, 13, 0
27101, Poab, 131501, 2, 22, 0
27102, Pobong, 131502, 1, 13, 0
27103, Fay, 131503, 2, 18, 0
27104, Neeror, 131504, 1, 13, 0
27105, Fouchoth, 131505, 4, 26, 0
27106, Hoohouch, 131506, 3, 20, 0
27107, Reecoe, 131507, 4, 26, 0
27108, Dosh, 131508, 2, 15, 0
27109, Ceath, 131509, 2, 16, 0
27110, Pang, 131510, 2, 16, 0
27111, Laquaick, 131511, 1, 13, 0
27112, Pewit, 131512, 2, 17, 0
27113, Yuwhighk, 131513, 1, 13, 0
27114, Yock, 131514, 2, 21, 0
27115, Hang, 131515, 2, 20, 0
27116, Highch, 131516, 3, 14, 0
27117, Neyot, 131517, 2, 17, 0
27118, Whoiheeck, 131518, 1, 13, 0
27119, Yod, 131519, 2, 21, 0
27120, Chee, 131520, 1, 13, 0
27121, Noich, 131521, 2, 23, 0
27122, Dish, 131522, 2, 15, 0
27123, Heewhong, 131523, 2, 19, 0
27124, Faumoush, 131524, 1, 13, 0
27125, Doudouth, 131525, 1, 13, 0
27126, Caisoo, 131526, 1, 13, 0
27127, Figh, 131527, 4, 25, 0
27128, Choa, 131528, 4, 25, 0
27129, Cheekuish, 131529, 1, 13, 0
27130, Noupigh, 131530, 4, 25, 0
27131, Baw, 131531, 1, 13, 0
27132, Whew, 131532, 2, 24, 0
27133, Leeb, 131533, 4, 28, 0
27134, Cheaquow, 131534, 1, 13, 0
27135, Mea, 131535, 1, 13, 0
27136, Saubouth, 131536, 2, 16, 0
27137, Tir, 131537, 2, 20, 0
27138, Maue, 131538, 2, 15, 0
27139, Fud, 131539, 2, 18, 0
27140, Por, 131540, 2, 16, 0
27141, Chui, 131541, 1, 13, 0
27142, Ped, 131542, 2, 20, 0
27143, Jath, 131543, 2, 18, 0
27144, Serung, 131544, 1, 13, 0
27145, Peetock, 131545, 1, 13, 0
27146, Quuie, 131546, 2, 22, 0
27147, Bighth, 131547, 2, 23, 0
27148, Tuch, 131548, 2, 20, 0
27149, Ruimey, 131549, 1, 13, 0
27150, Naw, 131550, 1, 13, 0
27151, Roopeeth, 131551, 1, 13, 0
27152, Nea, 131552, 2, 15, 0
27153, Whuk, 131553, 2, 24, 0
27154, Fak, 131554, 2, 18, 0
27155, Chaid, 131555, 2, 24, 0
27156, Juick, 131556, 2, 18, 0
27157, Soth, 131557, 2, 21, 0
27158, Nick, 131558, 2, 23, 0
27159, Mur, 131559, 2, 19, 0
27160, Puick, 131560, 4, 28, 0
27161, Beerur, 131561, 1, 13, 0
27162, Jigh, 131562, 1, 13, 0
27163, Fauk, 131563, 2, 18, 0
27164, Leek, 131564, 2, 17, 0
27165, Hee, 131565, 3, 20, 0
27166, Paubue, 131566, 1, 13, 0
27167, Tew, 131567, 1, 13, 0
27168, Pe, 131568, 3, 1, 0
27169, Queee, 131569, 4, 28, 0
27170, Waue, 131570, 3, 14, 0
27171, Cuiyo, 131571, 1, 13, 0
27172, Lung, 131572, 2, 20, 0
27173, Weewong, 131573, 3, 6, 0
27174, Buch, 131574, 2, 19, 0
27175, Choy, 131575, 1, 13, 0
27176, Jukang, 131576, 1, 13, 0
27177, Kesh, 131577, 3, 17, 0
27178, Woi, 131578, 4, 25, 0
27179, Wuroash, 131579, 1, 13, 0
27180, Seejeack, 131580, 4, 25, 0
27181, Sirau, 131581, 3, 0, 0
27182, Yeck, 131582, 2, 23, 0
27183, Cing, 131583, 2, 16, 0
27184, Houyib, 131584, 4, 26, 0
27185, Kea, 131585, 1, 13, 0
27186, Reak, 131586, 2, 22, 0
27187, Reech, 131587, 2, 22, 0
27188, Feck, 131588, 3, 14, 0
27189, Whey, 131589, 2, 24, 0
27190, Kee, 131590, 1, 13, 0
27191, Leboth, 131591, 1, 13, 0
27192, Hur, 131592, 2, 20, 0
27193, Ni, 131593, 1, 13, 0
27194, Weet, 131594, 4, 29, 0
27195, Yey, 131595, 4, 27, 0
27196, Paw, 131596, 2, 19, 0
27197, Naiquar, 131597, 4, 27, 0
27198, Poobigh, 131598, 1, 13, 0
27199, Mur, 131599, 2, 20, 0
27200, Quucang, 132000, 1, 13, 0
27201, Youcor, 132001, 1, 13, 0
27202, Ker, 132002, 3, 25, 0
27203, Pey, 132003, 3, 10, 0
27204, Bay, 132004, 2, 19, 0
27205, Feat, 132005, 2, 18, 0
27206, Joasui, 132006, 2, 15, 0
27207, Joae, 132007, 2, 18, 0
27208, Chung, 132008, 4, 27, 0
27209, Fead, 132009, 2, 18, 0
27210, Koinish, 132010, 1, 13, 0
27211, Deech, 132011, 4, 29, 0
27212, Waib, 132012, 4, 29, 0
27213, Fey, 132013, 4, 28, 0
27214, Sur, 132014, 2, 17, 0
27215, Mighck, 132015, 3, 13, 0
27216, Cheng, 132016, 1, 13, 0
27217, Patuib, 132017, 1, 13, 0
27218, Whoating, 132018, 2, 18, 0
27219, Ruinoo, 132019, 2, 24, 0
27220, Heet, 132020, 2, 23, 0
27221, Kee, 132021, 1, 13, 0
27222, Duck, 132022, 2, 15, 0
27223, Yib, 132023, 2, 21, 0
27224, Ceech, 132024, 2, 16, 0
27225, Loy, 132025, 1, 13, 0
27226, Ned, 132026, 2, 23, 0
27227, Hoorait, 132027, 1, 13, 0
27228, Yaich, 132028, 4, 28, 0
27229, Cheetoad, 132029, 1, 13, 0
27230, Jootang, 132030, 1, 13, 0
27231, Roiquor, 132031, 1, 13, 0
27232, Hiler, 132032, 4, 26, 0
27233, Panang, 132033, 1, 13, 0
27234, Ceeser, 132034, 1, 13, 0
27235, Goa, 132035, 1, 13, 0
27236, Mar, 132036, 2, 15, 0
27237, Quey, 132037, 2, 23, 0
27238, Foquoish, 132038, 1, 13, 0
27239, Boucho, 132039, 1, 13, 0
27240, Wheb, 132040, 2, 24, 0
27241, Gouth, 132041, 4, 28, 0
27242, Mu, 132042, 1, 13, 0
27243, Yer, 132043, 2, 21, 0
27244, Caie, 132044, 2, 24, 0
27245, Nee, 132045, 1, 13, 0
27246, Sealighk, 132046, 1, 13, 0
27247, Yeeloib, 132047, 1, 13, 0
27248, Bir, 132048, 3, 27, 0
27249, Woiwosh, 132049, 2, 16, 0
27250, Buit, 132050, 4, 28, 0
27251, Paifoo, 132051, 1, 13, 0
27252, Suichout, 132052, 2, 17, 0
27253, Mighnaw, 132053, 1, 13, 0
27254, Quoochoack, 132054, 1, 13, 0
27255, Nar, 132055, 4, 27, 0
27256, Kid, 132056, 2, 23, 0
27257, Tuk, 132057, 2, 23, 0
27258, Bouwhor, 132058, 1, 13, 0
27259, Puchoy, 132059, 1, 13, 0
27260, Hoit, 132060, 2, 20, 0
27261, Hoi, 132061, 1, 13, 0
27262, Lung, 132062, 2, 17, 0
27263, Beakeee, 132063, 2, 24, 0
27264, Yoa, 132064, 1, 13, 0
27265, Pew, 132065, 2, 16, 0
27266, Wouth, 132066, 2, 22, 0
27267, Peekeesh, 132067, 1, 13, 0
27268, Deeck, 132068, 2, 15, 0
27269, Jupew, 132069, 1, 13, 0
27270, Kourou, 132070, 1, 13, 0
27271, Quigh, 132071, 1, 13, 0
27272, Queeck, 132072, 2, 23, 0
27273, Quuichur, 132073, 1, 13, 0
27274, Bauleash, 132074, 2, 17, 0
27275, Dooming, 132075, 1, 13, 0
27276, Geng, 132076, 2, 19, 0
27277, Pogee, 132077, 2, 15, 0
27278, Baib, 132078, 2, 19, 0
27279, Kauyoath, 132079, 1, 13, 0
27280, Whung, 132080, 2, 24, 0
27281, Har, 132081, 2, 20, 0
27282, Jow, 132082, 2, 18, 0
27283, Chat, 132083, 4, 28, 0
27284, Leereash, 132084, 4, 25, 0
27285, Quonaw, 132085, 1, 13, 0
27286, Ter, 132086, 2, 20, 0
27287, Reegeng, 132087, 1, 13, 0
27288, Deyong, 132088, 1, 13, 0
27289, Domu, 132089, 2, 15, 0
27290, Houth, 132090, 2, 20, 0
27291, Readur, 132091, 4, 26, 0
27292, Toolang, 132092, 3, 8, 0
27293, Whewhed, 132093, 2, 18, 0
27294, Rur, 132094, 2, 22, 0
27295, Cighhi, 132095, 1, 13, 0
27296, Whirur, 132096, 4, 27, 0
27297, Cur, 132097, 1, 13, 0
27298, Nath, 132098, 2, 23, 0
27299, Haubui, 132099, 2, 15, 0
27300, Luk, 132100, 2, 17, 0
27301, Dor, 132101, 2, 15, 0
27302, Hoash, 132102, 2, 20, 0
27303, Dighroy, 132103, 1, 13, 0
27304, Nar, 132104, 4, 27, 0
27305, Pa, 132105, 3, 1, 0
27306, Daumew, 132106, 1, 13, 0
27307, Woosir, 132107, 1, 13, 0
27308, Rey, 132108, 2, 22, 0
27309, Liheee, 132109, 1, 13, 0
27310, Foafong, 132110, 1, 13, 0
27311, Fung, 132111, 2, 20, 0
27312, Yeeck, 132112, 4, 28, 0
27313, Jufuik, 132113, 1, 13, 0
27314, Chipaw, 132114, 1, 13, 0
27315, Roa, 132115, 1, 13, 0
27316, Fur, 132116, 2, 19, 0
27317, Meebighsh, 132117, 1, 13, 0
27318, Bew, 132118, 2, 20, 0
27319, Ming, 132119, 2, 15, 0
27320, Witor, 132120, 2, 24, 0
27321, Doy, 132121, 2, 21, 0
27322, Mauch, 132122, 3, 24, 0
27323, Roid, 132123, 2, 21, 0
27324, Quighb, 132124, 3, 16, 0
27325, Joobeat, 132125, 1, 13, 0
27326, Tir, 132126, 2, 20, 0
27327, Coumoab, 132127, 1, 13, 0
27328, Foohaut, 132128, 4, 25, 0
27329, Woarur, 132129, 1, 13, 0
27330, Whoich, 132130, 2, 24, 0
27331, Goi, 132131, 1, 13, 0
27332, Kighbed, 132132, 4, 26, 0
27333, Gong, 132133, 3, 10, 0
27334, Cha, 132134, 1, 13, 0
27335, Yaipaib, 132135, 1, 13, 0
27336, Luichay, 132136, 4, 26, 0
27337, Yuib, 132137, 3, 20, 0
27338, Maw, 132138, 2, 15, 0
27339, Boojar, 132139, 3, 7, 0
27340, Bong, 132140, 4, 27, 0
27341, Row, 132141, 2, 22, 0
27342, Mehur, 132142, 1, 13, 0
27343, Kai, 132143, 1, 13, 0
27344, Yeak, 132144, 2, 22, 0
27345, Tuyeee, 132145, 1, 13, 0
27346, Baukaish, 132146, 2, 17, 0
27347, Tung, 132147, 2, 20, 0
27348, Yuich, 132148, 2, 21, 0
27349, Nited, 132149, 1, 13, 0
27350, Roch, 132150, 2, 22, 0
27351, Nucauk, 132151, 1, 13, 0
27352, Chang, 132152, 3, 24, 0
27353, Gu, 132153, 4, 25, 0
27354, Fed, 132154, 2, 20, 0
27355, Koutu, 132155, 1, 13, 0
27356, Waik, 132156, 4, 29, 0
27357, Hoik, 132157, 2, 21, 0
27358, Roanith, 132158, 3, 4, 0
27359, Rouchick, 132159, 1, 13, 0
27360, Tijar, 132160, 1, 13, 0
27361, Cuk, 132161, 2, 16, 0
27362, Raub, 132162, 2, 22, 0
27363, Peeck, 132163, 2, 16, 0
27364, Woobing, 132164, 4, 27, 0
27365, Wigh, 132165, 1, 13, 0
27366, Piyur, 132166, 4, 26, 0
27367, Mau, 132167, 1, 13, 0
27368, Jed, 132168, 4, 28, 0
27369, Jang, 132169, 2, 18, 0
27370, Ley, 132170, 2, 17, 0
27371, Loak, 132171, 2, 17, 0
27372, Teawew, 132172, 1, 13, 0
27373, But, 132173, 2, 19, 0
27374, Woue, 132174, 2, 22, 0
27375, Jooret, 132175, 1, 13, 0
27376, Taufighth, 132176, 1, 13, 0
27377, Der, 132177, 3, 26, 0
27378, Tur, 132178, 2, 20, 0
27379, Quew, 132179, 2, 23, 0
27380, Reelung, 132180, 2, 24, 0
27381, Yeewaw, 132181, 1, 13, 0
27382, Jey, 132182, 2, 18, 0
27383, Peash, 132183, 2, 16, 0
27384, Lang, 132184, 1, 13, 0
27385, Foohang, 132185, 4, 26, 0
27386, Queeth, 132186, 3, 25, 0
27387, Yoacer, 132187, 1, 13, 0
27388, Kaw, 132188, 4, 27, 0
27389, Cheee, 132189, 2, 24, 0
27390, Betait, 132190, 4, 25, 0
27391, Ling, 132191, 4, 27, 0
27392, Lait, 132192, 2, 23, 0
27393, Car, 132193, 1, 13, 0
27394, Coday, 132194, 1, 13, 0
27395, Guk, 132195, 2, 19, 0
27396, Jooth, 132196, 2, 18, 0
27397, Paich, 132197, 2, 22, 0
27398, Bikai, 132198, 1, 13, 0
27399, Kong, 132199, 2, 20, 0
27400, Moama, 132200, 1, 13, 0
27401, Jir, 132201, 3, 9, 0
27402, Far, 132202, 2, 18, 0
27403, Kaiyed, 132203, 1, 13, 0
27404, Jeawhigh, 132204, 3, 0, 0
27405, Fabeed, 132205, 1, 13, 0
27406, Rewhe, 132206, 1, 13, 0
27407, Woib, 132207, 2, 23, 0
27408, Wee, 132208, 3, 23, 0
27409, Jey, 132209, 4, 27, 0
27410, Weewub, 132210, 1, 13, 0
27411, Hed, 132211, 2, 20, 0
27412, Rer, 132212, 2, 19, 0
27413, Towhaie, 132213, 1, 13, 0
27414, Cong, 132214, 2, 20, 0
27415, Ley, 132215, 4, 28, 0
27416, Whouwheech, 132216, 1, 13, 0
27417, Woikir, 132217, 1, 13, 0
27418, Saichook, 132218, 1, 13, 0
27419, Soihee, 132219, 3, 20, 0
27420, Tui, 132220, 1, 13, 0
27421, Wau, 132221, 1, 13, 0
27422, Qued, 132222, 2, 19, 0
27423, Quar, 132223, 1, 13, 0
27424, Yoayor, 132224, 4, 26, 0
27425, Kogoith, 132225, 1, 13, 0
27426, Laush, 132226, 2, 23, 0
27427, Tew, 132227, 2, 20, 0
27428, Gud, 132228, 2, 19, 0
27429, Maid, 132229, 4, 28, 0
27430, Pou, 132230, 1, 13, 0
27431, Dougeb, 132231, 1, 13, 0
27432, Haush, 132232, 2, 20, 0
27433, Quaikuck, 132233, 4, 26, 0
27434, Whai, 132234, 3, 2, 0
27435, Chaue, 132235, 3, 13, 0
27436, Ceerud, 132236, 1, 13, 0
27437, May, 132237, 4, 27, 0
27438, Neck, 132238, 2, 23, 0
27439, Kaisui, 132239, 1, 13, 0
27440, Reereth, 132240, 1, 13, 0
27441, Tuicighd, 132241, 1, 13, 0
27442, Gaijing, 132242, 1, 13, 0
27443, Jir, 132243, 2, 18, 0
27444, Souloa, 132244, 1, 13, 0
27445, Lighyir, 132245, 3, 22, 0
27446, Tey, 132246, 2, 20, 0
27447, Fau, 132247, 2, 16, 0
27448, Sang, 132248, 2, 21, 0
27449, Quighdock, 132249, 1, 13, 0
27450, Whoagay, 132250, 1, 13, 0
27451, Waijoy, 132251, 1, 13, 0
27452, Sow, 132252, 3, 24, 0
27453, Noowhay, 132253, 1, 13, 0
27454, Moo, 132254, 1, 13, 0
27455, Yoocoab, 132255, 1, 13, 0
27456, Jau, 132256, 3, 2, 0
27457, Jupew, 132257, 1, 13, 0
27458, Ti, 132258, 1, 13, 0
27459, Quib, 132259, 2, 21, 0
27460, Soolod, 132260, 1, 13, 0
27461, Wed, 132261, 4, 27, 0
27462, Soa, 132262, 1, 13, 0
27463, Ceed, 132263, 2, 16, 0
27464, Wheeck, 132264, 2, 24, 0
27465, Jeeb, 132265, 2, 18, 0
27466, Hausa, 132266, 2, 15, 0
27467, Mesow, 132267, 1, 13, 0
27468, Woi, 132268, 1, 13, 0
27469, Yow, 132269, 4, 27, 0
27470, Bauhoob, 132270, 3, 3, 0
27471, Pir, 132271, 1, 13, 0
27472, Beng, 132272, 2, 19, 0
27473, Goisor, 132273, 3, 23, 0
27474, Baureek, 132274, 1, 13, 0
27475, Picheng, 132275, 1, 13, 0
27476, Keawigh, 132276, 2, 15, 0
27477, Cheech, 132277, 2, 24, 0
27478, Taiyoib, 132278, 1, 13, 0
27479, Guib, 132279, 2, 19, 0
27480, Chaleng, 132280, 3, 27, 0
27481, Toinight, 132281, 1, 13, 0
27482, Lu, 132282, 1, 13, 0
27483, Quey, 132283, 1, 13, 0
27484, Yighraw, 132284, 4, 29, 0
27485, Wor, 132285, 2, 22, 0
27486, Ye, 132286, 1, 13, 0
27487, Goacaush, 132287, 3, 19, 0
27488, Chaush, 132288, 2, 21, 0
27489, Cing, 132289, 2, 21, 0
27490, Gae, 132290, 2, 22, 0
27491, Seafay, 132291, 3, 8, 0
27492, Tiwhey, 132292, 1, 13, 0
27493, Sutood, 132293, 1, 13, 0
27494, Bay, 132294, 2, 19, 0
27495, Pui, 132295, 3, 25, 0
27496, Heng, 132296, 2, 20, 0
27497, Cuiwung, 132297, 4, 27, 0
27498, Juith, 132298, 4, 28, 0
27499, Doosh, 132299, 4, 29, 0
27500, Quut, 133000, 2, 23, 0
27501, Jur, 133001, 1, 13, 0
27502, Whish, 133002, 2, 24, 0
27503, Toojung, 133003, 2, 18, 0
27504, Pir, 133004, 2, 16, 0
27505, Guiyer, 133005, 1, 13, 0
27506, Heerer, 133006, 4, 27, 0
27507, Whouk, 133007, 2, 24, 0
27508, Jahung, 133008, 2, 18, 0
27509, Cheecait, 133009, 4, 25, 0
27510, Chang, 133010, 2, 20, 0
27511, Noukit, 133011, 2, 17, 0
27512, Mur, 133012, 3, 26, 0
27513, Der, 133013, 1, 13, 0
27514, Boak, 133014, 2, 19, 0
27515, Jeash, 133015, 3, 17, 0
27516, Coatir, 133016, 1, 13, 0
27517, Yupeng, 133017, 1, 13, 0
27518, Ted, 133018, 2, 20, 0
27519, Whew, 133019, 2, 24, 0
27520, Jey, 133020, 4, 27, 0
27521, Fur, 133021, 2, 18, 0
27522, Coabeeb, 133022, 4, 26, 0
27523, For, 133023, 2, 18, 0
27524, Sauchir, 133024, 1, 13, 0
27525, Seenay, 133025, 1, 13, 0
27526, Whopeee, 133026, 3, 5, 0
27527, Cowaud, 133027, 1, 13, 0
27528, Choayut, 133028, 4, 26, 0
27529, Neakuith, 133029, 1, 13, 0
27530, Dey, 133030, 4, 27, 0
27531, Ra, 133031, 1, 13, 0
27532, Cang, 133032, 2, 16, 0
27533, Kar, 133033, 4, 27, 0
27534, Puiwa, 133034, 4, 25, 0
27535, Soo, 133035, 1, 13, 0
27536, Rey, 133036, 2, 22, 0
